url,text,chunk_id,metadata,error_message
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,"The Embed recipe in Dataiku allows you to augment large language models
(LLMs) with some specialized internal knowledge from your organization
to increase the relevance and accuracy of the models’ responses.

In this tutorial, we’ll use the Retrieval Augmented Generation (RAG)
approach to augment the ChatGPT 3.5 model from OpenAI with the content
from the Dataiku Knowledge Base to help Dataiku users find relevant
answers to their questions.",2,{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#']},
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,,3,"{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#', 'Get Started#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,"In this tutorial, you will:

-   Use the Embed recipe to vectorize the textual data from the Dataiku
    Knowledge Base.

-   Create a prompt in the Prompt Studio to check the response from the
    augmented LLM.",4,"{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#', 'Get Started#', 'Objectives#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,"To use the Embed text recipe, you’ll need:

-   Dataiku 12.3 or later.

-   An Advanced Analytics Designer or Full Designer user profile.

-   A compatible code environment for retrieval-augmented models. This
    environment must be created beforehand by an administrator and
    include the RETRIEVAL AUGMENTED GENERATION MODELS package.

    [Screenshot of a code environment with the Retrieval Augmented
    Generation models package.]

-   A connection to a supported embedding model , that will be used for
    text embedding in the Embed recipe.

-   A connection to a supported generative AI model, which is the model
    that will be augmented. See LLM connections for details.",5,"{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#', 'Get Started#', 'Prerequisites#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,"To create the project:

1.  From the Dataiku Design homepage, click +NEW PROJECT > DSS
    TUTORIALS > ML PRACTITIONER > LLM - QUESTION ANSWERING WITH RAG
    APPROACH.

2.  From the project homepage, click GO TO FLOW (or g + f).

Note

You can also download the starter project from this website and import
it as a zip file.",6,"{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#', 'Get Started#', 'Create the project#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,"The first step is to attach the Embed recipe to the input dataset. In
this tutorial, the dataset we’ll use includes the URL and text of each
Dataiku Knowledge Base article.

Let’s use the Embed text recipe to vectorize the content of the
cleaned_text column.

To do so:

1.  From the Flow, select the DATAIKU_KNOWLEDGE_BASE dataset and in the
    ACTIONS tab, click EMBED under the LLM RECIPES section.

2.  In the NEW EMBEDDING RECIPE window:

    -   Keep the selected input dataset.

    -   Name the output knowledge bank knowledge-bank.

    -   In the EMBEDDING MODEL field, select a model you can use for
        text embedding (i.e. text vectorization, which means encoding
        the semantic information into a numerical representation).

3.  Click CREATE RECIPE. It opens the recipe settings page.

[Screenshot of the creation page of an Embed recipe.]",7,"{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#', 'Create the Embed recipe#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,"Now, let’s see how to configure the recipe for text embedding and the
knowledge bank, which is the object that stores the output of the text
embedding.

1.  In the KNOWLEDGE COLUMN option, select the CLEANED_TEXT column,
    which is the column that includes the textual data to vectorize.

2.  Under METADATA columns, click the + ADD button and select the URL
    column as the column that stores the metadata Dataiku will use to
    identify this source when it is used in LLM responses.

3.  Click SAVE.

4.  Still from the EMBED SETTINGS page, in the KNOWLEDGE BANK SETTINGS
    section, click EDIT. This opens the knowledge bank settings page.

5.  In the USE tab, to configure the LLM that we’ll augment with the
    content of the knowledge bank, click the + ADD AUGMENTED LLM button
    and fill in the fields as below:

    -   Leave the generated AUGMENTED LLM ID field or enter any other ID
        you wish.

    -   In the LLM field, select the LLM that you want to augment (here,
        GPT 3.5 Chat).

    -   Set the DOCUMENTS TO RETRIEVE option to 5.

    -   Enable the IMPROVE DIVERSITY OF DOCUMENTS option and keep the
        default value for the diversity options.

    -   Keep the PRINT SOURCES option enabled to ensure that Dataiku
        adds to LLM responses details on the sources used to generate
        each response.

    -   Keep the source output format as is.

    [Screenshot of the Use tab of the knowledge bank.]

6.  In the CORE SETTINGS tab:

    -   Keep the embedding model. This is the one you selected upon
        creating the Embed recipe.

    -   Keep the default FAISS vector store type.

    -   Set the CODE ENV option to SELECT AN ENVIRONMENT.

    -   In the ENVIRONMENT option, select a code environment that
        includes the RETRIEVAL AUGMENTED GENERATION MODELS package.

    [Screenshot of the Core settings tab of the knowledge bank.]

7.  Click SAVE then PARENT RECIPE to go back to the Embed recipe
    settings page.

8.  Click RUN to start executing the Embed recipe.

With this configuration, we are augmenting the Chat GPT 3.5 LLM with the
content from the _cleaned_text_ column of the Dataiku knowledge base
dataset and we ask that, among the 20 documents closest to the query,
the LLM uses the five top documents to build an answer in plain text.

As we enabled the PRINT SOURCES option, when we test the augmented LLM
in the Prompt Studio, Dataiku will indicate the five sources used to
generate the answer.",8,"{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#', 'Create the Embed recipe#', 'Configure the Embed recipe and knowledge bank#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,"Now, let’s see how the augmented LLM responds to a prompt.",9,"{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#', 'Test the augmented LLM in a Prompt Studio#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,"The first thing to do is create a Prompt Studio.

1.  In the top navigation bar, select VISUAL ANALYSES > PROMPT STUDIOS.

2.  Click NEW PROMPT STUDIO in the top right and give the new studio the
    name dataiku-knowledge-base, then click CREATE.

3.  In the ADD A NEW PROMPT window, select MANAGED MODE.

4.  From the TEMPLATES that appear below, leave the default BLANK
    TEMPLATE.

5.  Click CREATE. It opens the PROMPT DESIGN page.",10,"{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#', 'Test the augmented LLM in a Prompt Studio#', 'Create the Prompt Studio#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,"On the PROMPT DESIGN page, we’ll add our prompt text and run a test
using the augmented LLM.

1.  In the studio, in the LLM option, select the augmented LLM in the
    RETRIEVAL AUGMENTED section at the bottom of the dropdown.

    Note

    The name for the augmented LLMs is
    `Retrieval of <knowledge_bank_id>, using <augmented_model_name>`.

    If you augment the same model more than once using the same
    knowledge bank, the LLM ID you set is added:
    `Retrieval of <knowledge_bank_id> (id: <llm_id>) using <augmented_model_name>`.

    [Screenshot of the LLM selection in a Prompt Studio.]

2.  In the main input field, copy and paste the following prompt,
    replacing the text EXPLAIN HERE WHAT THE MODEL MUST DO. Use the COPY
    button at the top right of the block for easier copying.

    You're an expert in Dataiku and rely on the knowledge from the Dataiku knowledge base. When answering questions, be sure to provide answers that reflect the content of the knowledge base, but avoid saying things like 'according to the knowledge base'. Instead, subtly mention that the information is based on the Dataiku knowledge base.

3.  On the right, create one INPUTS by writing Question in the
    DESCRIPTION box.

4.  In the INPUTS FROM dropdown menu, select WRITTEN TEST CASES.

    The QUESTION input now appears as a column header under TEST CASES.
    We’ll add one test case to gauge how our model runs the prompt as it
    is.

5.  Click ADD TEST CASE and copy and paste the following text into the
    QUESTION box:

    How do ML assertions and overrides differ?

4.  Click RUN PROMPT to pass the prompt and test case to your selected
    model.

[Screenshot of a test case in a Prompt Studio.]

Depending on the model you selected, you might get different results.

Concretely, here’s what happened upon running the test:

1.  Based on the initial prompt you enter, the knowledge bank identifies
    five chunks of text that are similar to the prompt.

    Note

    Why five? This is because we asked to retrieve only five documents
    in the DOCUMENTS TO RETRIEVE option of the USE tab of the knowledge
    bank.

2.  These five text chunks are fetched from the knowledge bank and added
    to the prompt.

3.  The LLM generates a response based on this augmented prompt.

4.  Dataiku adds the metadata (here, the original article URLs and raw
    content) in the SOURCES section at the bottom of the response.",11,"{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#', 'Test the augmented LLM in a Prompt Studio#', 'Design a prompt#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/tutorial-question-answering-using-rag-approach.html,"Now that you know how to augment an LLM with your specific knowledge,
you could create a dataset with some questions to use it for test cases
in a Prompt Studio, then create a Prompt recipe from it.

For more information:

-   On the Embed recipe and the RAG approach, see the Concept | Embed
    recipe and Retrieval Augmented Generation (RAG) article.

-   On prompt engineering, see the Tutorial | Prompt engineering with
    LLMs article.

Next

Text Processing

Previous

Tutorial | Summarize text with generative AI

Copyright © 2024, Dataiku

Made with Sphinx and @pradyunsg's Furo

 On this page

-   Tutorial | Use the Retrieval Augmented Generation (RAG) approach for
    question-answering
    -   Get Started
        -   Objectives
        -   Prerequisites
        -   Create the project
    -   Create the Embed recipe
        -   Configure the Embed recipe and knowledge bank
    -   Test the augmented LLM in a Prompt Studio
        -   Create the Prompt Studio
        -   Design a prompt
    -   What’s next?",12,"{'headers': ['TUTORIAL | USE THE RETRIEVAL AUGMENTED GENERATION (RAG) APPROACH FOR QUESTION-ANSWERING#', 'What’s next?#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"Contents

Menu

Expand

Light mode

Dark mode

Auto light/dark mode

Hide navigation sidebar

Hide table of contents sidebar

[Dataiku]

Academy

Join the Academy

Benefit from guided learning opportunities →

-   Quick Starts
-   Learning Paths
-   Certifications

-   Release Highlights
-   Academy Discussions

Community

-   
-   Learn About Us
-   Ask a Question
-   What's New?

-   Discuss Dataiku
-   Using Dataiku
-   Setup and Configuration
-   General Discussion
-   Plugins & Extending Dataiku
-   Product Ideas

-   Programs
-   Frontrunner Awards
-   Dataiku Neurons
-   Community Resources
-   Community Feedback
-   User Research

Documentation

Reference Documentation

Comprehensive specifications of Dataiku →

-   Release Notes
-   User's Guide
-   Specific Data Processing
-   Automation & Deployment
-   APIs
-   Installation & Administration
-   Other Topics

Knowledge

Knowledge Base

Articles and tutorials on Dataiku features →

-   User Guide
-   Admin Guide
-   Dataiku Solutions
-   Dataiku Cloud

Developer

Developer Guide

Tutorials and articles for developers and coder users →

-   Getting Started
-   Concepts and Examples
-   Tutorials
-   API Reference

Toggle site navigation sidebar

Dataiku Knowledge Base

Toggle Light / Dark / Auto color theme

Toggle table of contents sidebar

User Guide

-   Getting Started
-   Data Sourcing
-   Data Preparation
-   Data Visualization
-   Collaboration
-   Machine Learning & Analytics
-   Code
-   MLOps & Operationalization
-   Plugins

Dataiku Cloud

-   Space Management
-   Data Connections & Compute
-   Space Add-ons
-   Cloud Code Environments

Additional Offerings

-   Dataiku Solutions
-   Use Cases

Admin Guide

-   Deploying Dataiku
-   Configuring Dataiku
-   Operating Dataiku

-   [Go back to the homepage]
-   Machine Learning & Analytics
-   Generative AI and Large Language Models (LLMs)

Back to top

Toggle Light / Dark / Auto color theme

Toggle table of contents sidebar",1,,
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"Prompts are instructions to a generative AI model such as a large
language model (LLM). You can modify and craft prompts to achieve a
desired outcome — a process known as PROMPT ENGINEERING.

Prompts guide the model’s behavior and output, but they don’t modify the
underlying model. This makes prompt engineering a quicker, easier way to
tailor a model’s results for your business needs without fine-tuning,
which can be time-consuming and costly.",2,{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#']},
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"In Dataiku, PROMPT STUDIOS and the PROMPT RECIPE work together to test
and iterate on LLM prompts, then operationalize them in your data
pipeline.

Prompt Studios and the Prompt recipe allow you to securely connect to
LLMs either through a generative AI service or a private model,
including open-source models. You can first experiment with different
prompt designs in Prompt Studios, before deploying a desired prompt in
your data pipeline with the Prompt recipe.

[The prompt engineering workflow in Dataiku.]

Important

To use Prompt Studios and the Prompt recipe, your administrator must
configure at least one connection to a supported LLM provider and make
sure instruct/prompt models are made available.",3,"{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#', 'Prompt engineering in Dataiku#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"PROMPT STUDIOS is the playground where you can iterate and test
different prompts and models to engineer the optimal prompt for a
specific use case. You can find Prompt Studios in the top navigation bar
under the Visual Analyses menu.

Within a Prompt Studio, you can create multiple prompts and iterations,
and even compare them. For each new prompt, you can choose from three
different modes:

-   MANAGED MODE: You specify the task using plain language, optionally
    include other details, and Dataiku generates the final prompt for
    you. Within managed mode, you can start with a blank template or
    choose from pre-filled templates for use cases such as analyzing
    product reviews or classifying support requests.

-   ADVANCED MODE: You create the prompt and examples using
    placeholders, giving you more control over the final prompt sent to
    the LLM.

-   PROMPT WITHOUT INPUTS: You create a one-off prompt that queries the
    LLM and is designed for quick experimenting. These prompts are not
    reusable, meaning they can’t be converted into a Prompt recipe and
    their results cannot be compared in Prompt Studio.

[The new prompt info window where you choose the mode to write your
prompt in.]

The PROMPT DESIGN steps will differ depending on the mode you’re using.
In general, to design a prompt, you write the task, then optionally
define the inputs, examples, and test cases to include. Dataiku
integrates all the information into a structured prompt to send to the
LLM.

Tip

You can view this structured prompt by clicking SHOW RAW PROMPT from the
PROMPT DESIGN page or within the Prompt recipe settings.

You can quickly iterate on your prompt design, including updating the
task or adding new inputs, examples, and test cases, before deploying
your prompt.",4,"{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#', 'Prompt Studios#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"The task includes the main instructions for the LLM.

[The task window in prompt design.]",5,"{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#', 'Prompt Studios#', 'Task#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"Inputs are variables you can insert into the prompt. You can map the
inputs to columns from a dataset and use values from the dataset as test
cases to check the prompt’s output. You can also choose to manually
write test cases.

[Addding inputs mapped from columns in a dataset.]",6,"{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#', 'Prompt Studios#', 'Inputs#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"EXAMPLES allow you to add sample inputs and the desired output to help
the LLM learn what the output should look like. In managed mode, you can
add one or more examples within the PROMPT DESIGN page. In advanced
mode, you can write examples within the task.

[A structured prompt with one provided example of input and output.]",7,"{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#', 'Prompt Studios#', 'Examples#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"Prompt Studios will run a small number of test cases through the LLM to
help you gauge the performance of your prompt. You can manually write
test cases or use a few rows from a dataset as test cases.

The test cases help you see the actual output the model will return
given your dataset.

Each time you run inference on your prompt and test cases, the model
will also return an estimated cost for 1,000 records. LLM providers are
not free, and each API call has an associated cost that typically
depends on length of the prompt.

Managing costs is an important part of prompt engineering, which is why
Dataiku gives you full transparency on how much this setup would cost to
run on 1,000 records.

[A structured prompt and corresponding inputs.]",8,"{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#', 'Prompt Studios#', 'Test cases#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"You can change hyperparameter settings to control the behavior of the
LLM:

-   TEMPERATURE: The temperature controls the randomness, or creativity,
    of the model. The higher the temperature, the more random or
    creative the responses will be. You can set the value between 0
    and 2.

-   TOP P: P refers to the probability of a given token in an LLM’s
    response. This setting tells the LLM to sample from the top tokens
    with probabilities that add up to P, causing the response to focus
    on the most probable options.

-   TOP K: This limits the response to the top K most likely token. For
    example, if you set K = 1, the model would output the most likely
    token at each step of generation.

-   MAX OUTPUT TOKENS: LLMs process text by converting words and
    subwords into tokens. The number of max output tokens roughly
    equates to the maximum number of words returned by the model.

You can also set validation and formatting rules, such as validating the
expected output format as a JSON object or forbidding certain words from
the output. Note that these validation and formatting rules won’t change
the LLM response, but you will receive a warning if the validation is
not verified.

[Prompt settings for validation and formatting.]",9,"{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#', 'Prompt Studios#', 'Settings#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"Prompt Studios track your prompts in the left sidebar. You can navigate
between prompts, view each prompt’s history, restore previous versions,
and duplicate prompts.

When using managed or advanced modes, you can also compare the output of
multiple prompts by selecting them in the sidebar and clicking COMPARE.
Prompt Studios will build a table comparing the outputs and costs of the
selected prompts.

[A comparison of the inputs and outputs of two similar prompts.]

Tip

Prompt Sudios also tracks each run of a prompt as you iterate. To view
the version history of a prompt and revert back to any version, click on
the clock icon in the top right of the Prompt design screen.",10,"{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#', 'Prompt Studios#', 'Comparing prompts#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"The Prompt recipe puts your prompt into action on a dataset. It
generates an output dataset and appears in the Flow.

You can create a new Prompt recipe directly from Prompt Studios by
saving a prompt template that is mapped to a dataset as a recipe. This
allows you to experiment with your prompts before operationalizing them
with the recipe.

You can also create a new Prompt recipe directly from the Flow or from
the Actions panel of a dataset. With this method, you can write a
Structured prompt or a Text prompt directly in the recipe, with the same
settings as a prompt template in a Prompt Studio.

[The Prompt recipe settings screen.]",11,"{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#', 'Prompt recipe#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-prompt-studio.html,"Continue learning about prompt engineering with LLMs by working through
the Tutorial | Prompt engineering with LLMs article.

Next

Concept | Embed recipe and Retrieval Augmented Generation (RAG)

Previous

Concept | Summarize text recipe

Copyright © 2024, Dataiku

Made with Sphinx and @pradyunsg's Furo

 On this page

-   Concept | Prompt Studios and Prompt recipe
    -   Prompt engineering in Dataiku
    -   Prompt Studios
        -   Task
        -   Inputs
        -   Examples
        -   Test cases
        -   Settings
        -   Comparing prompts
    -   Prompt recipe
    -   What’s next?",12,"{'headers': ['CONCEPT | PROMPT STUDIOS AND PROMPT RECIPE#', 'What’s next?#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,"Contents

Menu

Expand

Light mode

Dark mode

Auto light/dark mode

Hide navigation sidebar

Hide table of contents sidebar

[Dataiku]

Academy

Join the Academy

Benefit from guided learning opportunities →

-   Quick Starts
-   Learning Paths
-   Certifications

-   Release Highlights
-   Academy Discussions

Community

-   
-   Learn About Us
-   Ask a Question
-   What's New?

-   Discuss Dataiku
-   Using Dataiku
-   Setup and Configuration
-   General Discussion
-   Plugins & Extending Dataiku
-   Product Ideas

-   Programs
-   Frontrunner Awards
-   Dataiku Neurons
-   Community Resources
-   Community Feedback
-   User Research

Documentation

Reference Documentation

Comprehensive specifications of Dataiku →

-   Release Notes
-   User's Guide
-   Specific Data Processing
-   Automation & Deployment
-   APIs
-   Installation & Administration
-   Other Topics

Knowledge

Knowledge Base

Articles and tutorials on Dataiku features →

-   User Guide
-   Admin Guide
-   Dataiku Solutions
-   Dataiku Cloud

Developer

Developer Guide

Tutorials and articles for developers and coder users →

-   Getting Started
-   Concepts and Examples
-   Tutorials
-   API Reference

Toggle site navigation sidebar

Dataiku Knowledge Base

Toggle Light / Dark / Auto color theme

Toggle table of contents sidebar

User Guide

-   Getting Started
-   Data Sourcing
-   Data Preparation
-   Data Visualization
-   Collaboration
-   Machine Learning & Analytics
-   Code
-   MLOps & Operationalization
-   Plugins

Dataiku Cloud

-   Space Management
-   Data Connections & Compute
-   Space Add-ons
-   Cloud Code Environments

Additional Offerings

-   Dataiku Solutions
-   Use Cases

Admin Guide

-   Deploying Dataiku
-   Configuring Dataiku
-   Operating Dataiku

-   [Go back to the homepage]
-   Machine Learning & Analytics
-   Generative AI and Large Language Models (LLMs)

Back to top

Toggle Light / Dark / Auto color theme

Toggle table of contents sidebar",1,,
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,"When using large language models (LLMs) to benefit from the power of
generative AI (Gen AI) for various applications, it is crucial to
understand the potential risks and implement robust guardrails to ensure
these technologies are used safely, reliably, and ethically.

Indeed, LLMs, by their very nature, can inadvertently generate outputs
that may pose risks to both organizations and individuals. These risks
include:

-   The LACK OF CONTROL OVER ACCESS TO THE INFORMATION. When using LLMs,
    you need to control where you are using this new technology and who
    has access to what.

-   The POTENTIAL EXPOSURE OF SENSITIVE OR CONFIDENTIAL INFORMATION,
    particularly with Retrieval-Augmented Generation (RAG) as you
    provide your own knowledge to the LLM to enrich it in order to offer
    contextually-relevant answers.

-   The GENERATION OF INCORRECT INFORMATION that may sound plausible
    (often referred to as hallucinations).",2,{'headers': ['CONCEPT | GUARDRAILS AGAINST RISKS FROM GENERATIVE AI AND LLMS#']},
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,,3,"{'headers': ['CONCEPT | GUARDRAILS AGAINST RISKS FROM GENERATIVE AI AND LLMS#', 'Secure LLM connections#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,"In Dataiku, LLM connections act as a secure API gateway between your
applications and the underlying services. The connections sit between
the Dataiku components and an API endpoint, transmitting the required
requests to the relevant service.

[LLM connection security.]

This gateway is set by an administrator and allows you to:

-   Control the user access to regulate who can access the LLM
    connections.

-   Enable security measures such as rate limiting, network, and tuning
    parameters (to define the number of retries, timeout, and maximum
    parallelism).

-   Apply security policies.",4,"{'headers': ['CONCEPT | GUARDRAILS AGAINST RISKS FROM GENERATIVE AI AND LLMS#', 'Secure LLM connections#', 'Safe gateway#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,"When configuring LLM connections, the administrator must provide the
proper credentials, such as an API key for many services, an S3
connection for AWS Bedrock, or a connection to a local Hugging Face
model. Then, the administrator can define which models are made
available.

This centralizes the management of access keys, ensuring that only
approved services are used.

The administrators also configure the security settings at the
connection level to define which user groups can use the connection,
thus ensuring the underlying services are properly managed.

[Screenshot of the security settings for an LLM connection.]

See also

For more information, see the LLM connections article in the reference
documentation.",5,"{'headers': ['CONCEPT | GUARDRAILS AGAINST RISKS FROM GENERATIVE AI AND LLMS#', 'Secure LLM connections#', 'Centralized management of access keys, models, and permissions#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,"Still at the connection level, the administrators can define a certain
number of filters and moderation techniques to avoid toxic interactions
and restrict the transmission of sensitive data, particularly when using
self-hosted or private LLMs.

These techniques are even more critical when using Retrieval-Augmented
Generation (RAG), a method that combines LLMs with your own knowledge
banks (i.e. knowledge bases) to generate more accurate responses that
are contextually relevant.

In Dataiku, the LLM connections provide three main filters to moderate
the content and detect and manage sensitive data:

-   Toxicity detection

-   PII (Personal Identifiable Information) detection

-   Forbidden terms",6,"{'headers': ['CONCEPT | GUARDRAILS AGAINST RISKS FROM GENERATIVE AI AND LLMS#', 'Content moderation and sensitive data management#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,"Because LLMs work by predicting the next most likely word in a sequence,
they can propagate toxic language or otherwise harmful biases they have
learned during the training process.

Toxicity detection is key to ensure that the model’s input or output
does not contain inappropriate or offensive content, and to define
appropriate remedies if they do.

To mitigate this risk, the Dataiku administrators can set the LLM
connection to moderate the content both for queries and responses,
leveraging dedicated content moderation models to filter inputs and
outputs.

[Screenshot of the toxic detection settings in LLM connections.]

If toxic content is spotted, whether in a query or a response, the API
call fails with an explicit error.",7,"{'headers': ['CONCEPT | GUARDRAILS AGAINST RISKS FROM GENERATIVE AI AND LLMS#', 'Content moderation and sensitive data management#', 'Toxic language detection#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,"The PII detection allows you to filter every query and define an action
to take such as:

-   Rejecting the query.

-   Replacing the PII with a placeholder, etc.

It leverages the presidio library.

[Screenshot of the PII detection settings in LLM connections.]",8,"{'headers': ['CONCEPT | GUARDRAILS AGAINST RISKS FROM GENERATIVE AI AND LLMS#', 'Content moderation and sensitive data management#', 'PII detection#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,"The administrator can add forbidden terms to filter out specific terms
from both queries and responses, ensuring that sensitive or prohibited
content is excluded from LLM interactions.

The filter defines the source dataset that contains the forbidden terms
and a matching mode to enforce the restriction.

[Screenshot of the Forbidden terms settings in LLM connections.]",9,"{'headers': ['CONCEPT | GUARDRAILS AGAINST RISKS FROM GENERATIVE AI AND LLMS#', 'Content moderation and sensitive data management#', 'Forbidden terms#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,"Mitigating the risk of hallucinations and misinformation is crucial. The
quality and reliability of the knowledge banks used in RAG directly
impact the accuracy of the model’s outputs.

It is therefore important to maintain these knowledge banks carefully,
ensuring they are up-to-date and verified for accuracy.

When setting up your knowledge bank in an Embed recipe, you can ask the
LLM to return the sources used to generate its responses (see the PRINT
SOURCES option).",10,"{'headers': ['CONCEPT | GUARDRAILS AGAINST RISKS FROM GENERATIVE AI AND LLMS#', 'Incorrect information#']}",
https://knowledge.dataiku.com/latest/ml-analytics/gen-ai/concept-genai-guardrails.html,"For more information on LLM connections and security, see also the:

-   LLM connections article in the reference documentation.

-   Concept | LLM connections article in the Knowledge Base.

Next

Concept | Classify text recipe

Previous

Concept | LLM connections

Copyright © 2024, Dataiku

Made with Sphinx and @pradyunsg's Furo

 On this page

-   Concept | Guardrails against risks from Generative AI and LLMs
    -   Secure LLM connections
        -   Safe gateway
        -   Centralized management of access keys, models, and
            permissions
    -   Content moderation and sensitive data management
        -   Toxic language detection
        -   PII detection
        -   Forbidden terms
    -   Incorrect information
    -   What’s next?",11,"{'headers': ['CONCEPT | GUARDRAILS AGAINST RISKS FROM GENERATIVE AI AND LLMS#', 'What’s next?#']}",
